client_addr,request_type,request_result,initial_timestamp,final_timestamp
127.0.0.1:57519,WriteOnlyEarlyRelease,Ok,2020-12-07T19:01:34.973806Z,2020-12-07T19:01:35.012914Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:35.014598Z,2020-12-07T19:01:35.051064Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:35.053580Z,2020-12-07T19:01:35.089902Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:35.092428Z,2020-12-07T19:01:35.095160Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:35.096903Z,2020-12-07T19:01:35.574791Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:35.576459Z,2020-12-07T19:01:35.614269Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:35.615568Z,2020-12-07T19:01:35.652547Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:35.655868Z,2020-12-07T19:01:35.657211Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:35.658537Z,2020-12-07T19:01:36.416678Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:36.418650Z,2020-12-07T19:01:36.449908Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:36.452436Z,2020-12-07T19:01:36.454351Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:36.457468Z,2020-12-07T19:01:36.565151Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:36.568289Z,2020-12-07T19:01:36.608178Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:36.609637Z,2020-12-07T19:01:36.651056Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:36.653511Z,2020-12-07T19:01:36.656040Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:36.657515Z,2020-12-07T19:01:36.764110Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:36.765940Z,2020-12-07T19:01:36.808651Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:36.812444Z,2020-12-07T19:01:36.814922Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:36.816816Z,2020-12-07T19:01:36.922471Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:36.923798Z,2020-12-07T19:01:36.960468Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:36.962640Z,2020-12-07T19:01:37.007214Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:37.008932Z,2020-12-07T19:01:37.010917Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:37.013864Z,2020-12-07T19:01:37.124018Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:37.125222Z,2020-12-07T19:01:37.172632Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:37.176471Z,2020-12-07T19:01:37.178144Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:37.179323Z,2020-12-07T19:01:38.322055Z
127.0.0.1:57519,WriteOnly,Ok,2020-12-07T19:01:38.324658Z,2020-12-07T19:01:38.369619Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:38.373082Z,2020-12-07T19:01:38.410302Z
127.0.0.1:57519,WriteOnlyEarlyRelease,Ok,2020-12-07T19:01:38.412217Z,2020-12-07T19:01:38.447316Z
127.0.0.1:57519,ReadOnlyEarlyRelease,Ok,2020-12-07T19:01:38.449367Z,2020-12-07T19:01:38.492040Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:38.493735Z,2020-12-07T19:01:38.531477Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:38.532948Z,2020-12-07T19:01:38.580746Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:38.582857Z,2020-12-07T19:01:38.585321Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:38.586849Z,2020-12-07T19:01:39.381634Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:39.383173Z,2020-12-07T19:01:39.417444Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:39.420415Z,2020-12-07T19:01:39.422548Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:39.423948Z,2020-12-07T19:01:39.872812Z
127.0.0.1:57519,WriteOnly,Ok,2020-12-07T19:01:39.875854Z,2020-12-07T19:01:39.914720Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:39.916889Z,2020-12-07T19:01:39.955342Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:39.957311Z,2020-12-07T19:01:39.959401Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:39.960743Z,2020-12-07T19:01:40.061684Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:40.063707Z,2020-12-07T19:01:40.352175Z
