client_addr,request_type,request_result,initial_timestamp,final_timestamp
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:44:57.345793Z,2020-12-07T18:44:57.347795Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:44:57.349009Z,2020-12-07T18:44:57.487523Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:44:57.488992Z,2020-12-07T18:44:57.543160Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:44:57.546044Z,2020-12-07T18:44:57.600715Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:44:57.602144Z,2020-12-07T18:44:57.603513Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:44:57.605073Z,2020-12-07T18:44:57.703349Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:44:57.704441Z,2020-12-07T18:44:57.742226Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:44:57.743622Z,2020-12-07T18:44:57.745002Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:44:57.746563Z,2020-12-07T18:44:57.845235Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:44:57.846929Z,2020-12-07T18:44:57.883112Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:44:57.885018Z,2020-12-07T18:44:57.886716Z
127.0.0.1:55305,WriteOnly,Ok,2020-12-07T18:44:57.888030Z,2020-12-07T18:45:05.393909Z
127.0.0.1:55305,WriteOnly,Ok,2020-12-07T18:45:05.395643Z,2020-12-07T18:45:05.434180Z
127.0.0.1:55305,WriteOnly,Ok,2020-12-07T18:45:05.435761Z,2020-12-07T18:45:05.473749Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:05.475314Z,2020-12-07T18:45:05.513779Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:05.515571Z,2020-12-07T18:45:05.551337Z
127.0.0.1:55305,WriteOnlyEarlyRelease,Ok,2020-12-07T18:45:05.553363Z,2020-12-07T18:45:05.592Z
127.0.0.1:55305,ReadOnlyEarlyRelease,Ok,2020-12-07T18:45:05.594010Z,2020-12-07T18:45:05.632946Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:05.634852Z,2020-12-07T18:45:05.671850Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:45:05.673582Z,2020-12-07T18:45:05.711303Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:45:05.717709Z,2020-12-07T18:45:05.725540Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:05.727141Z,2020-12-07T18:45:11.457497Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:45:11.460248Z,2020-12-07T18:45:11.509542Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:45:11.513305Z,2020-12-07T18:45:11.518377Z
127.0.0.1:55305,ReadOnlyEarlyRelease,Ok,2020-12-07T18:45:11.520571Z,2020-12-07T18:45:13.754503Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:13.756776Z,2020-12-07T18:45:18.982527Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:18.983945Z,2020-12-07T18:45:19.016612Z
127.0.0.1:55305,WriteOnlyEarlyRelease,Ok,2020-12-07T18:45:19.018874Z,2020-12-07T18:45:19.154582Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:19.157180Z,2020-12-07T18:45:19.197494Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:45:19.200655Z,2020-12-07T18:45:19.239441Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:45:19.242754Z,2020-12-07T18:45:19.245675Z
