client_addr,request_type,request_result,initial_timestamp,final_timestamp
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:53:58.781608Z,2020-12-07T09:54:00.595426Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:54:00.597692Z,2020-12-07T09:54:00.631537Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:00.632882Z,2020-12-07T09:54:00.672883Z
127.0.0.1:50782,WriteOnlyEarlyRelease,Ok,2020-12-07T09:54:00.675064Z,2020-12-07T09:54:00.712050Z
127.0.0.1:50782,ReadOnlyEarlyRelease,Ok,2020-12-07T09:54:00.713908Z,2020-12-07T09:54:00.752625Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:00.754065Z,2020-12-07T09:54:00.789418Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:00.791310Z,2020-12-07T09:54:00.828050Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:00.829914Z,2020-12-07T09:54:00.831163Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:00.832219Z,2020-12-07T09:54:04.762885Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:04.764608Z,2020-12-07T09:54:04.804570Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:04.806298Z,2020-12-07T09:54:04.808208Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:04.810389Z,2020-12-07T09:54:06.527881Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:54:06.530351Z,2020-12-07T09:54:06.581761Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:06.583448Z,2020-12-07T09:54:07.236930Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:07.238780Z,2020-12-07T09:54:07.240999Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:07.243259Z,2020-12-07T09:54:08.718862Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:08.723674Z,2020-12-07T09:54:10.281335Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:10.283424Z,2020-12-07T09:54:10.334749Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:10.336916Z,2020-12-07T09:54:10.338549Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:10.340356Z,2020-12-07T09:54:13.625007Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:13.629377Z,2020-12-07T09:54:13.668020Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:13.675519Z,2020-12-07T09:54:13.687872Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:13.690582Z,2020-12-07T09:54:14.739219Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:14.742357Z,2020-12-07T09:54:14.811739Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:14.815120Z,2020-12-07T09:54:14.866806Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:14.868218Z,2020-12-07T09:54:14.869531Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:14.871004Z,2020-12-07T09:54:15.002282Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:15.007498Z,2020-12-07T09:54:15.042056Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:15.043673Z,2020-12-07T09:54:15.045191Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:54:15.046746Z,2020-12-07T09:54:16.627648Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:54:16.629415Z,2020-12-07T09:54:16.665109Z
